EventID,PageNumber,PageEventEnds,OrderWithinPage,OrderPageEnd,EventLength,Chronological Order,StartDate,EndDate,Summary,event_words,chapter,event,Narrated,Hypothesized,NarratedConsciousness,Told,Remembered,Order,values
16097,252,253,252.01,253.01,1,176,1859-09-10,1859-10-31,"Shreve's account of a conversation between Henry <br> and Bon, in which over whiskey a <br> blushing Henry admits his longing for a <br> brother and his admiration for the older <br> Bon.  [SOURCE: Shreve-Quentin]",327,8,NA,NA,NA,NA,190,NA,Story,190
16098,253,253,253.01,253.02,0.010000000000019327,559,1910-01-14,1910-01-14,"The narrator introduces the story of the <br> relationship between Bon and Judith by referring <br> to the ""happy marriage of speaking and <br> hearing"" between Shreve and Quentin, as they <br> struggle to find the ""true,"" or at <br> least to ""fit the preconceived"" (253).  [SOURCE: Narrator]",185,8,NA,625,NA,NA,NA,NA,Plot,530
16098,253,253,253.01,253.02,0.010000000000019327,559,1910-01-14,1910-01-14,"The narrator introduces the story of the <br> relationship between Bon and Judith by referring <br> to the ""happy marriage of speaking and <br> hearing"" between Shreve and Quentin, as they <br> struggle to find the ""true,"" or at <br> least to ""fit the preconceived"" (253).  [SOURCE: Narrator]",185,8,NA,625,NA,NA,NA,NA,Story,625
16099,253,255,253.02,255.01,1.9899999999999807,177,1859-09-15,1859-11-30,"Shreve describes the relationship that grows up <br> between Bon and Henry.  While Henry apparently talks about his sister, <br> Bon's interest grows in his father - <br> ""the man who shaped both of us"" <br> (254).  [SOURCE: Shreve-Quentin]",754,8,NA,NA,NA,NA,191,NA,Plot,531
16099,253,255,253.02,255.01,1.9899999999999807,177,1859-09-15,1859-11-30,"Shreve describes the relationship that grows up <br> between Bon and Henry.  While Henry apparently talks about his sister, <br> Bon's interest grows in his father - <br> ""the man who shaped both of us"" <br> (254).  [SOURCE: Shreve-Quentin]",754,8,NA,NA,NA,NA,191,NA,Story,191
16100,255,255,255.01,255.02,0.010000000000019327,180,1859-12-01,1859-12-15,"Bon accepts Henry's invitation to spend Christmas <br> at Sutpen's Hundred - not ""to see <br> the sister,"" but to seek recognition from <br> his father (255).   [SOURCE: Shreve-Quentin]",290,8,NA,NA,NA,NA,194,NA,Plot,532
16100,255,255,255.01,255.02,0.010000000000019327,180,1859-12-01,1859-12-15,"Bon accepts Henry's invitation to spend Christmas <br> at Sutpen's Hundred - not ""to see <br> the sister,"" but to seek recognition from <br> his father (255).   [SOURCE: Shreve-Quentin]",290,8,NA,NA,NA,NA,194,NA,Story,194
16101,255,256,255.02,256.01,0.9899999999999807,181,1859-12-20,1859-12-25,"Henry and Bon approach Sutpen's Hundred, Henry <br> talking about Judith and Bon growing more <br> and more silent.  [SOURCE: Shreve-Quentin]",119,8,NA,NA,NA,NA,195,NA,Plot,533
16101,255,256,255.02,256.01,0.9899999999999807,181,1859-12-20,1859-12-25,"Henry and Bon approach Sutpen's Hundred, Henry <br> talking about Judith and Bon growing more <br> and more silent.  [SOURCE: Shreve-Quentin]",119,8,NA,NA,NA,NA,195,NA,Story,195
16102,256,256,256.01,256.02,0.009999999999990905,184.1,1859-12-25,1859-12-25,"Bon comes ""face to face with the <br> man who might be his father,"" and <br> ""nothing"" happens (256).  [SOURCE: Shreve-Quentin]",104,8,NA,NA,NA,NA,200,NA,Plot,534
16102,256,256,256.01,256.02,0.009999999999990905,184.1,1859-12-25,1859-12-25,"Bon comes ""face to face with the <br> man who might be his father,"" and <br> ""nothing"" happens (256).  [SOURCE: Shreve-Quentin]",104,8,NA,NA,NA,NA,200,NA,Story,200
16103,256,256,256.02,256.03,0.009999999999990905,189,1859-12-25,1860-01-04,"Bon stays at Sutpen's for ten days; <br> Ellen sees him as a perfect son-in-law. <br>  [SOURCE: Shreve-Quentin, Father]",91,8,NA,NA,NA,NA,205,NA,Plot,535
16103,256,256,256.02,256.03,0.009999999999990905,189,1859-12-25,1860-01-04,"Bon stays at Sutpen's for ten days; <br> Ellen sees him as a perfect son-in-law. <br>  [SOURCE: Shreve-Quentin, Father]",91,8,NA,NA,NA,NA,205,NA,Story,205
16104,256,256,256.03,256.04,0.010000000000047748,195,1859-12-25,1863-01-23,"The narrative anticipates what happens to Ellen <br> after Bon and Henry ""disappear"" and ""war <br> and trouble and grief and bad food"" <br> fill her days (256).  [SOURCE: Shreve-Quentin]",47,8,NA,NA,NA,NA,211,NA,Plot,536
16104,256,256,256.03,256.04,0.010000000000047748,195,1859-12-25,1863-01-23,"The narrative anticipates what happens to Ellen <br> after Bon and Henry ""disappear"" and ""war <br> and trouble and grief and bad food"" <br> fill her days (256).  [SOURCE: Shreve-Quentin]",47,8,NA,NA,NA,NA,211,NA,Story,211
16105,256,256,256.04,256.05,0.009999999999990905,187,1859-12-25,1859-12-25,Shreve wonders what Judith felt when she <br> saw Bon for the first time.  [SOURCE: Shreve-Quentin],70,8,NA,NA,NA,NA,203,NA,Plot,537
16105,256,256,256.04,256.05,0.009999999999990905,187,1859-12-25,1859-12-25,Shreve wonders what Judith felt when she <br> saw Bon for the first time.  [SOURCE: Shreve-Quentin],70,8,NA,NA,NA,NA,203,NA,Story,203
16106,256,257,256.05,257.01,0.9599999999999795,197,1860-01-03,1860-01-05,"Bon rides away from Sutpen's Hundred not <br> having seen any sign of recognition from <br> his father and still asking himself ""Why?"" <br> (257).  [SOURCE: Shreve-Quentin]",301,8,NA,NA,NA,NA,213,NA,Plot,538
16106,256,257,256.05,257.01,0.9599999999999795,197,1860-01-03,1860-01-05,"Bon rides away from Sutpen's Hundred not <br> having seen any sign of recognition from <br> his father and still asking himself ""Why?"" <br> (257).  [SOURCE: Shreve-Quentin]",301,8,NA,NA,NA,NA,213,NA,Story,213
16107,257,257,257.01,257.02,0.009999999999990905,560,1910-01-14,1910-01-14,"Shreve pauses the story, sensing Quentin is <br> about to interrupt him.  [SOURCE: Narrator]",38,8,NA,626,NA,NA,NA,NA,Plot,539
16107,257,257,257.01,257.02,0.009999999999990905,560,1910-01-14,1910-01-14,"Shreve pauses the story, sensing Quentin is <br> about to interrupt him.  [SOURCE: Narrator]",38,8,NA,626,NA,NA,NA,NA,Story,626
16108,257,258,257.02,258.01,0.9900000000000091,191,1859-12-25,1860-01-04,Shreve describes Bon as too obsessed with <br> his quest for recognition from the father <br> to care about the meetings with Judith <br> that Ellen arranged.  [SOURCE: Shreve-Quentin],306,8,NA,NA,NA,NA,207,NA,Plot,540
16108,257,258,257.02,258.01,0.9900000000000091,191,1859-12-25,1860-01-04,Shreve describes Bon as too obsessed with <br> his quest for recognition from the father <br> to care about the meetings with Judith <br> that Ellen arranged.  [SOURCE: Shreve-Quentin],306,8,NA,NA,NA,NA,207,NA,Story,207
16109,258,258,258.01,258.02,0.009999999999990905,561,1910-01-14,1910-01-14,"Shreve's representation of Bon's relationship with Judith <br> does not satisfy Quentin's demand that ""love"" <br> have a place in the story (258). <br>  [SOURCE: Narrator]",70,8,NA,627,NA,NA,NA,NA,Plot,541
16109,258,258,258.01,258.02,0.009999999999990905,561,1910-01-14,1910-01-14,"Shreve's representation of Bon's relationship with Judith <br> does not satisfy Quentin's demand that ""love"" <br> have a place in the story (258). <br>  [SOURCE: Narrator]",70,8,NA,627,NA,NA,NA,NA,Story,627
16110,258,259,258.02,259.01,0.9900000000000091,209,1860-03-01,1860-05-31,"Shreve describes Bon's thoughts about Judith as <br> ""spring"" arrives, and speculates on what role <br> ""the possibility of incest"" might have played <br> in those thoughts (259).    [SOURCE: Shreve-Quentin]",389,8,NA,NA,NA,NA,226,NA,Plot,542
16110,258,259,258.02,259.01,0.9900000000000091,209,1860-03-01,1860-05-31,"Shreve describes Bon's thoughts about Judith as <br> ""spring"" arrives, and speculates on what role <br> ""the possibility of incest"" might have played <br> in those thoughts (259).    [SOURCE: Shreve-Quentin]",389,8,NA,NA,NA,NA,226,NA,Story,226
16111,259,260,259.01,260.01,1,562,1910-01-14,1910-01-14,"Shreve philosophizes about the meaning of incest <br> in the context of physical love; Quentin <br> responds, twice, by saying only ""I dont <br> know"" (259).  [SOURCE: Narrator]",412,8,NA,628,NA,NA,NA,NA,Plot,543
16111,259,260,259.01,260.01,1,562,1910-01-14,1910-01-14,"Shreve philosophizes about the meaning of incest <br> in the context of physical love; Quentin <br> responds, twice, by saying only ""I dont <br> know"" (259).  [SOURCE: Narrator]",412,8,NA,628,NA,NA,NA,NA,Story,628
16112,260,261,260.01,261.01,1,178,1859-09-25,1860-05-31,"Shreve describes Bon's thoughts about Judith from <br> ""those three months between that September and <br> that Christmas"" to being back in school <br> the next spring (260); in this account, <br> he takes both Judith and even the <br> idea of incest for granted.  [SOURCE: Shreve-Quentin]",561,8,NA,NA,NA,NA,192,NA,Plot,544
16112,260,261,260.01,261.01,1,178,1859-09-25,1860-05-31,"Shreve describes Bon's thoughts about Judith from <br> ""those three months between that September and <br> that Christmas"" to being back in school <br> the next spring (260); in this account, <br> he takes both Judith and even the <br> idea of incest for granted.  [SOURCE: Shreve-Quentin]",561,8,NA,NA,NA,NA,192,NA,Story,192
16113,261,261,261.01,261.02,0.009999999999990905,200,1860-01-05,1860-05-30,"While Henry thinks about Bon and Judith, <br> Bon's thoughts focus on his longing for <br> a sign from his father.    [SOURCE: Shreve-Quentin]",199,8,NA,NA,NA,NA,216,NA,Plot,545
16113,261,261,261.01,261.02,0.009999999999990905,200,1860-01-05,1860-05-30,"While Henry thinks about Bon and Judith, <br> Bon's thoughts focus on his longing for <br> a sign from his father.    [SOURCE: Shreve-Quentin]",199,8,NA,NA,NA,NA,216,NA,Story,216
16114,261,262,261.02,262.01,0.9900000000000091,211,1860-05-01,1860-05-31,"Bon agrees to return to Sutpen's Hundred <br> with Henry, expecting that that will provoke <br> his father into giving him some kind <br> of sign.  [SOURCE: Shreve-Quentin]",198,8,NA,NA,NA,NA,228,NA,Plot,546
16114,261,262,261.02,262.01,0.9900000000000091,211,1860-05-01,1860-05-31,"Bon agrees to return to Sutpen's Hundred <br> with Henry, expecting that that will provoke <br> his father into giving him some kind <br> of sign.  [SOURCE: Shreve-Quentin]",198,8,NA,NA,NA,NA,228,NA,Story,228
16115,262,262,262.01,262.02,0.009999999999990905,220.1,1860-06-01,1860-06-10,"Bon rides back to Sutpen's in June, <br> thinking of who he will find there. <br>  [SOURCE: Shreve-Quentin]",163,8,NA,NA,NA,NA,238,NA,Plot,547
16115,262,262,262.01,262.02,0.009999999999990905,220.1,1860-06-01,1860-06-10,"Bon rides back to Sutpen's in June, <br> thinking of who he will find there. <br>  [SOURCE: Shreve-Quentin]",163,8,NA,NA,NA,NA,238,NA,Story,238
16116,262,262,262.02,262.03,0.009999999999990905,476,1909-06-01,1909-06-10,"Shreve describes the ""Decoration Day"" ceremony in <br> the South ""fifty years"" after the June <br> in which Bon returns to Sutpen's Hundred, <br> after the Confederates had ""fought it and <br> lost it and come back home"" (262). <br>   [SOURCE: Shreve-Quentin]",121,8,NA,NA,NA,NA,529,NA,Plot,548
16116,262,262,262.02,262.03,0.009999999999990905,476,1909-06-01,1909-06-10,"Shreve describes the ""Decoration Day"" ceremony in <br> the South ""fifty years"" after the June <br> in which Bon returns to Sutpen's Hundred, <br> after the Confederates had ""fought it and <br> lost it and come back home"" (262). <br>   [SOURCE: Shreve-Quentin]",121,8,NA,NA,NA,NA,529,NA,Story,529
16117,262,263,262.03,263.01,0.9800000000000182,222,1860-06-02,1860-06-10,"Shreve describes the ""Decoration Day"" ceremony in <br> the South ""fifty years"" after the June <br> in which Bon returns to Sutpen's Hundred, <br> after the Confederates had ""fought it and <br> lost it and come back home"" (262). <br>   [SOURCE: Shreve-Quentin]",249,8,NA,NA,NA,NA,245,NA,Plot,549
16117,262,263,262.03,263.01,0.9800000000000182,222,1860-06-02,1860-06-10,"Shreve describes the ""Decoration Day"" ceremony in <br> the South ""fifty years"" after the June <br> in which Bon returns to Sutpen's Hundred, <br> after the Confederates had ""fought it and <br> lost it and come back home"" (262). <br>   [SOURCE: Shreve-Quentin]",249,8,NA,NA,NA,NA,245,NA,Story,245
16118,263,263,263.01,263.02,0.009999999999990905,563,1910-01-14,1910-01-14,"Quentin interrupts Shreve's account, noting that he <br> has not been talking about ""love"" (263). <br>  [SOURCE: Narrator]",12,8,NA,629,NA,NA,NA,NA,Plot,550
16118,263,263,263.01,263.02,0.009999999999990905,563,1910-01-14,1910-01-14,"Quentin interrupts Shreve's account, noting that he <br> has not been talking about ""love"" (263). <br>  [SOURCE: Narrator]",12,8,NA,629,NA,NA,NA,NA,Story,629
16119,263,263,263.02,263.03,0.009999999999990905,220.2,1860-06-01,1860-06-10,"When Bon reaches Sutpen's Hundred, Sutpen himself <br> is gone; Ellen doesn't no where her <br> husband is, but Bon decides he has <br> gone ""there"" - to New Orleans - <br> ""to make sure"" - that Bon is <br> his son (263).  [SOURCE: Shreve-Quentin]",187,8,NA,NA,NA,NA,239,NA,Plot,551
16119,263,263,263.02,263.03,0.009999999999990905,220.2,1860-06-01,1860-06-10,"When Bon reaches Sutpen's Hundred, Sutpen himself <br> is gone; Ellen doesn't no where her <br> husband is, but Bon decides he has <br> gone ""there"" - to New Orleans - <br> ""to make sure"" - that Bon is <br> his son (263).  [SOURCE: Shreve-Quentin]",187,8,NA,NA,NA,NA,239,NA,Story,239
16120,263,263,263.03,263.04,0.010000000000047748,220.3,1860-06-01,1860-06-10,"Shreve imagines Bon imaging the scene in <br> New Orleans ""after almost thirty years"" between <br> his mother and Sutpen (263).  [SOURCE: Shreve-Quentin]",104,8,NA,NA,240,NA,NA,NA,Plot,552
16120,263,263,263.03,263.04,0.010000000000047748,220.3,1860-06-01,1860-06-10,"Shreve imagines Bon imaging the scene in <br> New Orleans ""after almost thirty years"" between <br> his mother and Sutpen (263).  [SOURCE: Shreve-Quentin]",104,8,NA,NA,240,NA,NA,NA,Story,240
16121,263,263,263.04,263.05,0.009999999999990905,220.5,1860-06-01,1860-06-10,Shreve imagines Bon's feelings while Ellen works <br> to bring him and Judith together.  [SOURCE: Shreve-Quentin],38,8,NA,NA,NA,NA,241,NA,Plot,553
16121,263,263,263.04,263.05,0.009999999999990905,220.5,1860-06-01,1860-06-10,Shreve imagines Bon's feelings while Ellen works <br> to bring him and Judith together.  [SOURCE: Shreve-Quentin],38,8,NA,NA,NA,NA,241,NA,Story,241
16122,263,263,263.05,263.06,0.009999999999990905,210,1860-04-01,1860-05-31,Shreve recalls what Mr. Compson told Quentin <br> about Ellen taking Judith to Memphis.  [SOURCE: Shreve-Quentin],19,8,NA,NA,NA,NA,227,NA,Plot,554
16122,263,263,263.05,263.06,0.009999999999990905,210,1860-04-01,1860-05-31,Shreve recalls what Mr. Compson told Quentin <br> about Ellen taking Judith to Memphis.  [SOURCE: Shreve-Quentin],19,8,NA,NA,NA,NA,227,NA,Story,227
16123,263,264,263.06,264.01,0.9499999999999886,220.6,1860-06-01,1860-06-10,Shreve imagines the different ways Judith and <br> Henry are thinking about the engagement during <br> Bon's visit.  [SOURCE: Shreve-Quentin],157,8,NA,NA,NA,NA,242,NA,Plot,555
16123,263,264,263.06,264.01,0.9499999999999886,220.6,1860-06-01,1860-06-10,Shreve imagines the different ways Judith and <br> Henry are thinking about the engagement during <br> Bon's visit.  [SOURCE: Shreve-Quentin],157,8,NA,NA,NA,NA,242,NA,Story,242
16124,264,264,264.01,264.02,0.009999999999990905,220.7,1860-06-01,1860-06-10,Shreve imagines Bon kissing Judith for the <br> first time.  [SOURCE: Shreve-Quentin],85,8,NA,NA,NA,NA,243,NA,Plot,556
16124,264,264,264.01,264.02,0.009999999999990905,220.7,1860-06-01,1860-06-10,Shreve imagines Bon kissing Judith for the <br> first time.  [SOURCE: Shreve-Quentin],85,8,NA,NA,NA,NA,243,NA,Story,243
16125,264,264,264.02,264.03,0.009999999999990905,233,1860-06-03,1860-06-13,"Ellen's response to Bon's visit makes Judith <br> realize for ""the first time"" that Bon <br> had never proposed (264).  [SOURCE: Shreve-Quentin]",54,8,NA,NA,NA,NA,256,NA,Plot,557
16125,264,264,264.02,264.03,0.009999999999990905,233,1860-06-03,1860-06-13,"Ellen's response to Bon's visit makes Judith <br> realize for ""the first time"" that Bon <br> had never proposed (264).  [SOURCE: Shreve-Quentin]",54,8,NA,NA,NA,NA,256,NA,Story,256
16126,264,265,264.03,265.01,0.9800000000000182,234,1860-06-04,1860-06-30,"On his way back to New Orleans, <br> Bon's thoughts are wholly occupied with the <br> question of Sutpen's behavior and his own <br> longing for recognition from him.  [SOURCE: Shreve-Quentin]",327,8,NA,NA,NA,NA,257,NA,Plot,558
16126,264,265,264.03,265.01,0.9800000000000182,234,1860-06-04,1860-06-30,"On his way back to New Orleans, <br> Bon's thoughts are wholly occupied with the <br> question of Sutpen's behavior and his own <br> longing for recognition from him.  [SOURCE: Shreve-Quentin]",327,8,NA,NA,NA,NA,257,NA,Story,257
16127,265,265,265.01,265.02,0.009999999999990905,238,1860-06-11,1860-06-30,"Bon returns to New Orleans, and his <br> mother's behavior gives him no clue if <br> Sutpen had been there.  [SOURCE: Shreve-Quentin]",54,8,NA,NA,NA,NA,261,NA,Plot,559
