StartDate,Summary,chapter,event,Narrated,Hypothesized,NarratedConsciousness,Told,Remembered,Order,values,position
1860-12-24,"""Charles-Shreve and Quentin-Henry"" - the two young <br> men in Massachusetts become one with two <br> young men in Mississippi as they ride <br> away from Sutpen's ""through the dark . <br> . . of that Christmas eve"" (267). <br>  [SOURCE: Narrator]",8,,287,,,,,Plot,570,
1860-12-24,"""Charles-Shreve and Quentin-Henry"" - the two young <br> men in Massachusetts become one with two <br> young men in Mississippi as they ride <br> away from Sutpen's ""through the dark . <br> . . of that Christmas eve"" (267). <br>  [SOURCE: Narrator]",8,,287,,,,,Story,287,
1860-12-24,"Henry realizes ""the secret of his whole <br> attitude toward Bon"" - that they are <br> half-brothers - and thinks Bon himself has <br> always known it (267).  [SOURCE: Narrator]",8,,286,,,,,Plot,571,
1860-12-24,"Henry realizes ""the secret of his whole <br> attitude toward Bon"" - that they are <br> half-brothers - and thinks Bon himself has <br> always known it (267).  [SOURCE: Narrator]",8,,286,,,,,Story,286,
1860-12-25,"Bon and Henry, Quentin and Shreve - <br> the four ride together away from Sutpen's, <br> completely estranged from the Christmas festivities around <br> them.  [SOURCE: Narrator]",8,,298,,,,,Plot,572,
1860-12-25,"Bon and Henry, Quentin and Shreve - <br> the four ride together away from Sutpen's, <br> completely estranged from the Christmas festivities around <br> them.  [SOURCE: Narrator]",8,,298,,,,,Story,298,
1860-12-25,"""The four of them"" - Bon, Henry, <br> Shreve, Quentin - stand at the rail <br> of the steamboat ""in the dark and <br> the cold"" (267) while Henry traveling toward <br> what ""would be like death for him <br> to learn"" (268).  [SOURCE: Narrator, Shreve-Quentin]",8,,299,,,,,Plot,573,
1860-12-25,"""The four of them"" - Bon, Henry, <br> Shreve, Quentin - stand at the rail <br> of the steamboat ""in the dark and <br> the cold"" (267) while Henry traveling toward <br> what ""would be like death for him <br> to learn"" (268).  [SOURCE: Narrator, Shreve-Quentin]",8,,299,,,,,Story,299,
1860-12-28,"The young men visit Bon's mother, who <br> laughs ""harshly and steadily"" when she hears <br> that Henry's sister is in love with <br> her son (268).  The passage emphasizes how much Quentin and <br> Shreve have ""invented,"" but which is still <br> probably ""true enough"" (268).  [SOURCE: Narrator, Shreve-Quentin, Father]",8,,306,,,,,Plot,574,
1860-12-28,"The young men visit Bon's mother, who <br> laughs ""harshly and steadily"" when she hears <br> that Henry's sister is in love with <br> her son (268).  The passage emphasizes how much Quentin and <br> Shreve have ""invented,"" but which is still <br> probably ""true enough"" (268).  [SOURCE: Narrator, Shreve-Quentin, Father]",8,,306,,,,,Story,306,
14-01-10,"The narrator locates the ""four of them"" <br> - Bon, Henry, Shreve, Quentin - simultaneously <br> in New Orleans in 1860 and in <br> Massachusetts in 1910 (268).  [SOURCE: Narrator]",8,,630,,,,,Plot,575,
14-01-10,"The narrator locates the ""four of them"" <br> - Bon, Henry, Shreve, Quentin - simultaneously <br> in New Orleans in 1860 and in <br> Massachusetts in 1910 (268).  [SOURCE: Narrator]",8,,630,,,,,Story,630,
1861-01-01,"Bon ""probably"" takes Henry to visit ""the <br> octoroon mistress and the child,"" but Quentin <br> and Shreve disagree with Mr. Compson about <br> how Henry reacted to them (268).  [SOURCE: Narrator, Shreve-Quentin, Father]",8,,311,,,,,Plot,576,
1861-01-01,"Bon ""probably"" takes Henry to visit ""the <br> octoroon mistress and the child,"" but Quentin <br> and Shreve disagree with Mr. Compson about <br> how Henry reacted to them (268).  [SOURCE: Narrator, Shreve-Quentin, Father]",8,,311,,,,,Story,311,
06-09-09,"The narrator notes that Quentin did not <br> tell Shreve ""what his [Quentin's] father"" had <br> said about Bon and Henry's ""visit"" to <br> the octoroon (268).  [SOURCE: Narrator]",8,,631,,,,,Plot,577,
06-09-09,"The narrator notes that Quentin did not <br> tell Shreve ""what his [Quentin's] father"" had <br> said about Bon and Henry's ""visit"" to <br> the octoroon (268).  [SOURCE: Narrator]",8,,631,,,,,Story,631,
06-09-09,"The narrator speculates that Quentin may not <br> have been listening when Mr. Compson ""related <br> (recreated?)"" the story of Bon taking Henry <br> to ""visit"" the octoroon (268).  [SOURCE: Narrator]",8,,560,,,,,Plot,578,
06-09-09,"The narrator speculates that Quentin may not <br> have been listening when Mr. Compson ""related <br> (recreated?)"" the story of Bon taking Henry <br> to ""visit"" the octoroon (268).  [SOURCE: Narrator]",8,,560,,,,,Story,560,
14-01-10,"According to the narrator, Quentin and Shreve <br> were probably right to believe that Henry <br> envied rather than resented Bon's black mistress; <br> all four young men believe that their <br> ""embattled spirits"" may find ""peace"" through fighting <br> in a war (269).  [SOURCE: Narrator]",8,,632,,,,,Plot,579,
14-01-10,"According to the narrator, Quentin and Shreve <br> were probably right to believe that Henry <br> envied rather than resented Bon's black mistress; <br> all four young men believe that their <br> ""embattled spirits"" may find ""peace"" through fighting <br> in a war (269).  [SOURCE: Narrator]",8,,632,,,,,Story,632,
1860-12-28,"Shreve resumes telling the story.  Bon's mother's laughter at the fact that <br> Judith loves Bon is how ""both"" Henry <br> and Bon ""know"" that Sutpen is their <br> common father (269). [SOURCE: Shreve]",8,,,,,307,,Plot,580,
1860-12-28,"Shreve resumes telling the story.  Bon's mother's laughter at the fact that <br> Judith loves Bon is how ""both"" Henry <br> and Bon ""know"" that Sutpen is their <br> common father (269). [SOURCE: Shreve]",8,,,,,307,,Story,307,
1860-09-02,"The lawyer has been watching Bon, and <br> may have written him during the fall <br> about his inaction toward the Sutpens.  [SOURCE: Shreve-Quentin]",8,,,,,270,,Plot,581,
1860-09-02,"The lawyer has been watching Bon, and <br> may have written him during the fall <br> about his inaction toward the Sutpens.  [SOURCE: Shreve-Quentin]",8,,,,,270,,Story,270,
1861-01-01,The lawyer talks with Henry before talking <br> with Bon.  [SOURCE: Shreve-Quentin],8,,,,,312,,Plot,582,
1861-01-01,The lawyer talks with Henry before talking <br> with Bon.  [SOURCE: Shreve-Quentin],8,,,,,312,,Story,312,
1860-01-08,"When during a meeting in his office <br> the lawyer speaks demeaningly of Judith, Bon <br> pulls a pistol on him, then slaps <br> him and offers to duel with any <br> weapon the lawyer chooses.  The lawyer proves his cravenness and no <br> further violence occurs, but in the end <br> Bon realizes the lawyer has ""beaten"" him <br> (271).  [SOURCE: Shreve-Quentin]",8,,,,,224,,Plot,583,
1860-01-08,"When during a meeting in his office <br> the lawyer speaks demeaningly of Judith, Bon <br> pulls a pistol on him, then slaps <br> him and offers to duel with any <br> weapon the lawyer chooses.  The lawyer proves his cravenness and no <br> further violence occurs, but in the end <br> Bon realizes the lawyer has ""beaten"" him <br> (271).  [SOURCE: Shreve-Quentin]",8,,,,,224,,Story,224,
1862-04-08,"Shreve interrupts his own story to anticipate <br> Bon recuperating after being wounded at Pittsburgh <br> Landing, perhaps then realizing that the lawyer <br> has beaten him.  According to this account, it was then <br> that Bon received the photograph of the <br> ""octoroon"" and ""the child,"" in a letter <br> from her suggesting that the lawyer has <br> murdered Bon's mother and fled (271).  [SOURCE: Shreve]",8,,,,,358,,Plot,584,
1862-04-08,"Shreve interrupts his own story to anticipate <br> Bon recuperating after being wounded at Pittsburgh <br> Landing, perhaps then realizing that the lawyer <br> has beaten him.  According to this account, it was then <br> that Bon received the photograph of the <br> ""octoroon"" and ""the child,"" in a letter <br> from her suggesting that the lawyer has <br> murdered Bon's mother and fled (271).  [SOURCE: Shreve]",8,,,,,358,,Story,358,
1861-01-09,"Shreve resumes the story with how Bon <br> must have felt, now that he ""knows"" <br> Sutpen is his father (271).  [SOURCE: Shreve-Quentin]",8,,,,,324,,Plot,585,
1861-01-09,"Shreve resumes the story with how Bon <br> must have felt, now that he ""knows"" <br> Sutpen is his father (271).  [SOURCE: Shreve-Quentin]",8,,,,,324,,Story,324,
1861-01-09,"The story's perspective shifts to Henry, and <br> how, as a ""provincial,"" he must have <br> reacted to the thought of incest (272). <br>  [SOURCE: Shreve-Quentin]",8,,,,,325,,Plot,586,
1861-01-09,"The story's perspective shifts to Henry, and <br> how, as a ""provincial,"" he must have <br> reacted to the thought of incest (272). <br>  [SOURCE: Shreve-Quentin]",8,,,,,325,,Story,325,
1861-01-11,"Henry tells Bon he ""shall not"" marry <br> Judith, and Bon reminds him that he <br> is the ""older brother"" (272).  [SOURCE: Shreve-Quentin]",8,,,,,326,,Plot,587,
1861-01-11,"Henry tells Bon he ""shall not"" marry <br> Judith, and Bon reminds him that he <br> is the ""older brother"" (272).  [SOURCE: Shreve-Quentin]",8,,,,,326,,Story,326,
1861-01-16,"""Maybe Boon takes Henry to see the <br> octoroon,"" and afterwards Henry tells Bon he <br> needs more time ""to get used to <br> it"" - presumably incest, though ""it"" might <br> include Bon's relationship with the woman (272). <br>  [SOURCE: Shreve-Quentin]",8,,,,,327,,Plot,588,
1861-01-16,"""Maybe Boon takes Henry to see the <br> octoroon,"" and afterwards Henry tells Bon he <br> needs more time ""to get used to <br> it"" - presumably incest, though ""it"" might <br> include Bon's relationship with the woman (272). <br>  [SOURCE: Shreve-Quentin]",8,,,,,327,,Story,327,
1861-01-16,"While Henry and Bon struggle with their <br> private conflict, the U.S. moves toward war. <br>  ""Lincoln elected"" in November, 1860; ""the Alabama <br> convention"" formed the Confederate States of America <br> in February, 1861; the ""two presidents"" were <br> Lincoln and Jefferson Davis, elected President of <br> the Confederacy in February; ""the news about <br> Charleston"" is the attack on Fort Sumter <br> in April, which commenced the War itself <br> and provoked Lincoln's call for 75,000 volunteers <br> to fight (272).   [SOURCE: Shreve-Quentin]",8,,,,,328,,Plot,589,
1861-01-16,"While Henry and Bon struggle with their <br> private conflict, the U.S. moves toward war. <br>  ""Lincoln elected"" in November, 1860; ""the Alabama <br> convention"" formed the Confederate States of America <br> in February, 1861; the ""two presidents"" were <br> Lincoln and Jefferson Davis, elected President of <br> the Confederacy in February; ""the news about <br> Charleston"" is the attack on Fort Sumter <br> in April, which commenced the War itself <br> and provoked Lincoln's call for 75,000 volunteers <br> to fight (272).   [SOURCE: Shreve-Quentin]",8,,,,,328,,Story,328,
1861-04-01,"Henry and Bon separately decide to enlist <br> in the Confederate army; Bon tells Henry <br> he still intends to marry Judith, and <br> Henry asks again for time ""to get <br> used to it"" (272).  [SOURCE: Shreve-Quentin]",8,,,,,330,,Plot,590,
1861-04-01,"Henry and Bon separately decide to enlist <br> in the Confederate army; Bon tells Henry <br> he still intends to marry Judith, and <br> Henry asks again for time ""to get <br> used to it"" (272).  [SOURCE: Shreve-Quentin]",8,,,,,330,,Story,330,
1860-12-25,This chronological reference is not compatible with <br> the rest of the novel.  Christmas 1860 and the winter and spring <br> of 1861 have already occurred in all <br> the narratives.  [SOURCE: Shreve-Quentin],8,,,,,291,,Plot,591,
1860-12-25,This chronological reference is not compatible with <br> the rest of the novel.  Christmas 1860 and the winter and spring <br> of 1861 have already occurred in all <br> the narratives.  [SOURCE: Shreve-Quentin],8,,,,,291,,Story,291,
1861-05-01,"Judith is not aware of what Henry <br> and Bon have learned, and Henry forbids <br> Bon from writing to her.  The young men hear about their classmates <br> forming a Confederate company.  [SOURCE: Shreve-Quentin]",8,,,,,332,,Plot,592,
1861-05-01,"Judith is not aware of what Henry <br> and Bon have learned, and Henry forbids <br> Bon from writing to her.  The young men hear about their classmates <br> forming a Confederate company.  [SOURCE: Shreve-Quentin]",8,,,,,332,,Story,332,
1861-05-02,"On the steamboat, amidst others' enthusiasm for <br> the coming war, Henry struggles to accept <br> the idea of incest.  [SOURCE: Shreve-Quentin]",8,,,,,333,,Plot,593,
1861-05-02,"On the steamboat, amidst others' enthusiasm for <br> the coming war, Henry struggles to accept <br> the idea of incest.  [SOURCE: Shreve-Quentin]",8,,,,,333,,Story,333,
14-01-10,Shreve interrupts his story to cite Quentin's <br> father as a reliable source.  [SOURCE: Narrator],8,,633,,,,,Plot,594,
14-01-10,Shreve interrupts his story to cite Quentin's <br> father as a reliable source.  [SOURCE: Narrator],8,,633,,,,,Story,633,
1861-05-02,"Henry and Bon join the University Grays. <br>  Henry allows Bon to write Judith, and <br> she sends him ""the picture in the <br> metal case"" (273) [SOURCE: Shreve-Quentin]",8,,,,,335,,Plot,595,
1861-05-02,"Henry and Bon join the University Grays. <br>  Henry allows Bon to write Judith, and <br> she sends him ""the picture in the <br> metal case"" (273) [SOURCE: Shreve-Quentin]",8,,,,,335,,Story,335,
1861-06-01,"Bon and Henry leave for the front, <br> and ""maybe"" even go into battle for <br> the first time, but the narrative focuses <br> on Henry's moral anguish and Bon's existential <br> indifference to what might happen with Judith <br> (274).  [SOURCE: Shreve-Quentin, Father]",8,,,,,343,,Plot,596,
1861-06-01,"Bon and Henry leave for the front, <br> and ""maybe"" even go into battle for <br> the first time, but the narrative focuses <br> on Henry's moral anguish and Bon's existential <br> indifference to what might happen with Judith <br> (274).  [SOURCE: Shreve-Quentin, Father]",8,,,,,343,,Story,343,
1862-03-01,"Bon, ""an officer now,"" and Henry, still <br> a ""private,"" continue to discuss their private <br> conflict while marching and fighting in the <br> army (274).  [SOURCE: Shreve-Quentin]",8,,,,,354,,Plot,597,
1862-03-01,"Bon, ""an officer now,"" and Henry, still <br> a ""private,"" continue to discuss their private <br> conflict while marching and fighting in the <br> army (274).  [SOURCE: Shreve-Quentin]",8,,,,,354,,Story,354,
1862-04-07,"On the second day of the Battle <br> of Shiloh, the Confederates have to retreat. <br>  [SOURCE: Shreve-Quentin]",8,,,,,356,,Plot,598,
1862-04-07,"On the second day of the Battle <br> of Shiloh, the Confederates have to retreat. <br>  [SOURCE: Shreve-Quentin]",8,,,,,356,,Story,356,
14-01-10,"Shreve interrupts the story to revise it <br> - and to anticipate the meeting between <br> Henry and Sutpen ""in 1865"" (275).  Citing the unreliability of both Quentin's grandfather <br> and father, but no direct evidence, Shreve <br> revises their assertion that Henry saved Bon <br> at Shiloh.  [SOURCE: Shreve]",8,,634,,,,,Plot,599,
14-01-10,"Shreve interrupts the story to revise it <br> - and to anticipate the meeting between <br> Henry and Sutpen ""in 1865"" (275).  Citing the unreliability of both Quentin's grandfather <br> and father, but no direct evidence, Shreve <br> revises their assertion that Henry saved Bon <br> at Shiloh.  [SOURCE: Shreve]",8,,634,,,,,Story,634,
